tree,K,distribution,iteration,size,insert,lookup,remove
32VEB,32,decProb,3,512,214.648,49.05,78.9062
32VEB,32,decProb,3,1024,181.934,48.44,69.5312
32VEB,32,decProb,3,2048,162.793,45.04,61.9141
32VEB,32,decProb,3,4096,139.111,45.86,59.7168
32VEB,32,decProb,3,8192,117.932,49.93,67.6758
32VEB,32,decProb,3,16384,116.028,46.8,71.5332
32VEB,32,decProb,3,32768,115.045,57.75,115.311
32VEB,32,decProb,3,65536,131,56.66,150.851
32VEB,32,decProb,3,131072,148.386,77.53,158.888
32VEB,32,decProb,3,262144,155.664,127.31,166.817
32VEB,32,decProb,3,524288,169.505,131.66,237.158
32VEB,32,decProb,3,1048576,228.115,167.67,301.331
32VEB,32,decProb,3,2097152,282.931,184.32,339.28
32VEB,32,decProb,3,4194304,318.754,205.34,362.042
32VEB,32,decProb,3,8388608,345.28,232.34,413.244
32VEB,32,decProb,4,32,418.75,55.85,153.125
32VEB,32,decProb,4,64,293.75,57.56,123.438
32VEB,32,decProb,4,128,271.875,54.31,89.8438
32VEB,32,decProb,4,256,243.75,49.93,80.8594
32VEB,32,decProb,4,512,213.867,47.07,76.3672
32VEB,32,decProb,4,1024,183.203,50.7,69.1406
32VEB,32,decProb,4,2048,156.348,48.36,60.9375
32VEB,32,decProb,4,4096,140.479,47.3,64.0869
32VEB,32,decProb,4,8192,118.188,49.32,66.9067
32VEB,32,decProb,4,16384,117.871,46.41,70.874
32VEB,32,decProb,4,32768,128.296,46.57,81.3751
32VEB,32,decProb,4,65536,131.743,77.85,133.11
32VEB,32,decProb,4,131072,141.807,75.62,158.933
32VEB,32,decProb,4,262144,165.686,102.11,166.71
32VEB,32,decProb,4,524288,170.744,131.85,237.294
32VEB,32,decProb,4,1048576,225.528,164.89,307.183
32VEB,32,decProb,4,2097152,283.328,188.35,335.351
32VEB,32,decProb,4,4194304,320.146,208.83,362.2
32VEB,32,decProb,4,8388608,348.187,238.11,410.529
32VEB,32,decProb,5,32,421.875,47.61,159.375
32VEB,32,decProb,5,64,301.562,44.64,115.625
32VEB,32,decProb,5,128,287.5,53.63,103.906
32VEB,32,decProb,5,256,257.031,53.8,85.5469
32VEB,32,decProb,5,512,216.211,48.54,75.9766
32VEB,32,decProb,5,1024,194.922,46.46,68.8477
32VEB,32,decProb,5,2048,160.791,48.07,64.3555
32VEB,32,decProb,5,4096,142.09,48.35,60.7178
32VEB,32,decProb,5,8192,120.251,52.14,68.811
32VEB,32,decProb,5,16384,121.857,47.41,74.5483
32VEB,32,decProb,5,32768,116.913,46.02,90.033
32VEB,32,decProb,5,65536,142.018,55.63,134.781
32VEB,32,decProb,5,131072,146.885,116.37,155.644
32VEB,32,decProb,5,262144,161.561,103.41,167.53
32VEB,32,decProb,5,524288,169.8,132.54,218.491
32VEB,32,decProb,5,1048576,226.34,182.32,309.271
32VEB,32,decProb,5,2097152,284.444,184.33,340.75
32VEB,32,decProb,5,4194304,320.337,208.27,363.089
32VEB,32,decProb,5,8388608,346.146,232.71,408.837
32VEB,32,decProb,6,32,371.875,47.59,146.875
32VEB,32,decProb,6,64,285.938,46.99,126.562
32VEB,32,decProb,6,128,267.969,47.1,92.1875
32VEB,32,decProb,6,256,238.281,50.55,80.4688
32VEB,32,decProb,6,512,210.547,47.69,75.7812
32VEB,32,decProb,6,1024,195.605,45.6,66.6016
32VEB,32,decProb,6,2048,158.154,48.57,62.2559
32VEB,32,decProb,6,4096,140.576,47.79,59.1797
32VEB,32,decProb,6,8192,118.188,50.92,66.4673
32VEB,32,decProb,6,16384,115.332,45.99,76.3489
32VEB,32,decProb,6,32768,115.863,46.37,88.3575
32VEB,32,decProb,6,65536,140.385,79.76,136.934
32VEB,32,decProb,6,131072,142.168,78.34,159.239
32VEB,32,decProb,6,262144,155.036,108.69,166.906
32VEB,32,decProb,6,524288,173.274,138.59,219.199
32VEB,32,decProb,6,1048576,225.802,157.47,307.486
32VEB,32,decProb,6,2097152,286.762,197.21,339.732
32VEB,32,decProb,6,4194304,321.272,204.51,362.072
32VEB,32,decProb,6,8388608,346.985,227.76,414.206
32VEB,32,decProb,7,32,393.75,57.01,168.75
32VEB,32,decProb,7,64,285.938,51.31,114.062
32VEB,32,decProb,7,128,283.594,57.54,95.3125
32VEB,32,decProb,7,256,246.875,51.41,82.8125
32VEB,32,decProb,7,512,220.312,49.37,78.125
32VEB,32,decProb,7,1024,202.441,48.87,68.6523
32VEB,32,decProb,7,2048,160.156,48.04,64.3066
32VEB,32,decProb,7,4096,147.241,47.56,65.8203
32VEB,32,decProb,7,8192,119.299,49.56,67.8955
32VEB,32,decProb,7,16384,116.895,46.94,72.1802
32VEB,32,decProb,7,32768,131.097,47.14,89.386
32VEB,32,decProb,7,65536,130.621,56.06,143.03
32VEB,32,decProb,7,131072,142.352,77.42,161.158
32VEB,32,decProb,7,262144,153.575,100.99,168.011
32VEB,32,decProb,7,524288,172.547,120.54,209.094
32VEB,32,decProb,7,1048576,225.185,164.42,307.421
32VEB,32,decProb,7,2097152,282.977,190.32,339.244
32VEB,32,decProb,7,4194304,321.484,205.08,363.723
32VEB,32,decProb,7,8388608,345.377,218.52,410.946
32VEB,32,decProb,8,32,415.625,47.09,125
32VEB,32,decProb,8,64,267.188,52.97,107.812
32VEB,32,decProb,8,128,284.375,47.97,89.0625
32VEB,32,decProb,8,256,242.188,47.32,81.25
32VEB,32,decProb,8,512,212.109,45.85,76.3672
32VEB,32,decProb,8,1024,182.422,48.45,70.2148
32VEB,32,decProb,8,2048,164.209,48.8,63.6719
32VEB,32,decProb,8,4096,141.04,46.5,58.4961
32VEB,32,decProb,8,8192,118.933,59.96,69.6411
32VEB,32,decProb,8,16384,124.475,50.4,82.1472
32VEB,32,decProb,8,32768,132.834,47.12,89.2395
32VEB,32,decProb,8,65536,136.984,54.62,124.525
32VEB,32,decProb,8,131072,148.133,77.52,156.28
32VEB,32,decProb,8,262144,153.981,100.86,167.735
32VEB,32,decProb,8,524288,172.88,132.18,237.426
32VEB,32,decProb,8,1048576,225.207,169.28,300.371
32VEB,32,decProb,8,2097152,292.87,180.43,335.09
32VEB,32,decProb,8,4194304,320.3,205.66,360.321
32VEB,32,decProb,8,8388608,345.744,226.92,410.828
32VEB,32,decProb,9,32,390.625,47.15,153.125
32VEB,32,decProb,9,64,290.625,47.88,120.312
32VEB,32,decProb,9,128,263.281,45.34,98.4375
32VEB,32,decProb,9,256,243.75,45.61,85.5469
32VEB,32,decProb,9,512,217.578,49.12,76.9531
32VEB,32,decProb,9,1024,183.398,48.42,69.1406
32VEB,32,decProb,9,2048,156.836,48.89,63.3789
32VEB,32,decProb,9,4096,149.341,46.77,61.3525
32VEB,32,decProb,9,8192,119.727,50.81,67.2485
32VEB,32,decProb,9,16384,117.169,56.75,75.293
32VEB,32,decProb,9,32768,115.988,46.65,90.8417
32VEB,32,decProb,9,65536,143.285,60.28,137.653
32VEB,32,decProb,9,131072,142.751,157.77,163.277
32VEB,32,decProb,9,262144,156.861,104.69,167.721
32VEB,32,decProb,9,524288,170.032,120.61,209.828
32VEB,32,decProb,9,1048576,223.241,160.94,305.648
32VEB,32,decProb,9,2097152,282.132,187.21,339.448
32VEB,32,decProb,9,4194304,319.976,218.34,361.914
32VEB,32,decProb,9,8388608,345.441,219.25,412.319
64uVEB,64,uniform,0,32,893.75,75.43,162.5
64uVEB,64,uniform,0,64,576.562,85.76,135.938
64uVEB,64,uniform,0,128,363.281,83.32,144.531
64uVEB,64,uniform,0,256,351.562,81.14,109.375
64uVEB,64,uniform,0,512,322.266,81.59,106.25
64uVEB,64,uniform,0,1024,285.254,76.89,101.66
64uVEB,64,uniform,0,2048,245.85,76.38,81.6895
64uVEB,64,uniform,0,4096,221.826,77.86,83.5449
64uVEB,64,uniform,0,8192,213.428,75.45,80.0659
64uVEB,64,uniform,0,16384,208.85,81.62,90.2832
64uVEB,64,uniform,0,32768,198.911,89.79,133.643
64uVEB,64,uniform,0,65536,231.938,157.24,172.92
64uVEB,64,uniform,0,131072,256.79,181.32,211.072
64uVEB,64,uniform,0,262144,284.71,263.04,288.177
64uVEB,64,uniform,0,524288,317.175,249.69,286.204
64uVEB,64,uniform,0,1048576,394.525,273.03,354.242
64uVEB,64,uniform,0,2097152,489.628,323.67,411.893
64uVEB,64,uniform,0,4194304,545.321,352.48,443.62
64uVEB,64,uniform,0,8388608,577.537,422.7,497.433
64uVEB,64,uniform,1,32,512.5,90.92,196.875
64uVEB,64,uniform,1,64,410.938,81.46,151.562
64uVEB,64,uniform,1,128,384.375,82.68,122.656
64uVEB,64,uniform,1,256,340.234,78.54,110.156
64uVEB,64,uniform,1,512,316.602,80.94,104.492
64uVEB,64,uniform,1,1024,291.113,80.05,104.98
64uVEB,64,uniform,1,2048,238.623,76.69,81.3965
64uVEB,64,uniform,1,4096,252.734,78.75,80.6885
64uVEB,64,uniform,1,8192,213.989,75.93,80.835
64uVEB,64,uniform,1,16384,187.817,82.16,87.3108
64uVEB,64,uniform,1,32768,212.711,97.09,108.646
64uVEB,64,uniform,1,65536,232.147,125.83,197.047
64uVEB,64,uniform,1,131072,260.874,178.46,217.842
64uVEB,64,uniform,1,262144,287.837,232.84,259.863
64uVEB,64,uniform,1,524288,314.805,264.47,279.208
64uVEB,64,uniform,1,1048576,384.737,273.63,347.975
64uVEB,64,uniform,1,2097152,478.727,330.3,415.171
64uVEB,64,uniform,1,4194304,534.533,348.06,441.749
64uVEB,64,uniform,1,8388608,570.324,393.28,493.901
64uVEB,64,uniform,2,32,543.75,82.72,187.5
64uVEB,64,uniform,2,64,410.938,83.22,150
64uVEB,64,uniform,2,128,382.812,82.47,123.438
64uVEB,64,uniform,2,256,337.109,89.93,111.328
64uVEB,64,uniform,2,512,326.758,81.85,101.758
64uVEB,64,uniform,2,1024,279.59,73.81,87.5977
64uVEB,64,uniform,2,2048,245.41,74.84,80.3711
64uVEB,64,uniform,2,4096,226.587,80.46,79.6875
64uVEB,64,uniform,2,8192,212.903,78.57,82.3364
64uVEB,64,uniform,2,16384,191.205,81.53,101.392
64uVEB,64,uniform,2,32768,201.483,88.93,106.378
64uVEB,64,uniform,2,65536,230.574,129.89,190.039
64uVEB,64,uniform,2,131072,255.941,175.11,211.04
64uVEB,64,uniform,2,262144,287.742,234.54,261.401
64uVEB,64,uniform,2,524288,321.664,246.74,301.477
64uVEB,64,uniform,2,1048576,388.861,276.9,353.701
64uVEB,64,uniform,2,2097152,484.252,335.5,410.888
64uVEB,64,uniform,2,4194304,537.956,352.9,440.056
64uVEB,64,uniform,2,8388608,573.955,404.08,493.254
64uVEB,64,uniform,3,32,540.625,76.28,175
64uVEB,64,uniform,3,64,373.438,81.35,132.812
64uVEB,64,uniform,3,128,363.281,82.26,117.969
64uVEB,64,uniform,3,256,339.062,79.26,107.812
64uVEB,64,uniform,3,512,311.133,80.36,107.617
64uVEB,64,uniform,3,1024,281.25,80.7,89.3555
64uVEB,64,uniform,3,2048,248.584,75.75,82.373
64uVEB,64,uniform,3,4096,243.53,80.8,79.0527
64uVEB,64,uniform,3,8192,211.267,78.41,80.0049
64uVEB,64,uniform,3,16384,188.129,82.08,90.1794
64uVEB,64,uniform,3,32768,211.53,95.18,105.066
64uVEB,64,uniform,3,65536,232.094,125.58,172.122
64uVEB,64,uniform,3,131072,258.302,181.07,217.066
64uVEB,64,uniform,3,262144,290.676,230.65,261.547
64uVEB,64,uniform,3,524288,313.672,257.04,295.764
64uVEB,64,uniform,3,1048576,388.844,275.09,356.264
64uVEB,64,uniform,3,2097152,479.366,337.45,409.754
64uVEB,64,uniform,3,4194304,541.778,359.02,441.936
64uVEB,64,uniform,3,8388608,572.275,392.73,492.963
64uVEB,64,uniform,4,32,543.75,81.76,181.25
64uVEB,64,uniform,4,64,414.062,97.6,495.312
64uVEB,64,uniform,4,128,369.531,88.65,122.656
64uVEB,64,uniform,4,256,342.969,83.54,108.594
64uVEB,64,uniform,4,512,323.242,84.57,98.8281
64uVEB,64,uniform,4,1024,279.883,77.49,90.4297
64uVEB,64,uniform,4,2048,255.811,81.04,86.2305
64uVEB,64,uniform,4,4096,245.679,87.09,90.625
64uVEB,64,uniform,4,8192,245.825,90.96,96.8994
64uVEB,64,uniform,4,16384,268.481,103.53,101.355
64uVEB,64,uniform,4,32768,206.97,90.89,145.239
64uVEB,64,uniform,4,65536,232.994,137.93,176.91
64uVEB,64,uniform,4,131072,255.933,180.91,209.851
64uVEB,64,uniform,4,262144,295.471,232.1,260.587
64uVEB,64,uniform,4,524288,317.016,247.33,277.676
64uVEB,64,uniform,4,1048576,392.277,276.36,357.528
64uVEB,64,uniform,4,2097152,487.262,332.33,409.432
64uVEB,64,uniform,4,4194304,543.058,347.69,440.861
64uVEB,64,uniform,4,8388608,579.814,396.67,500.078
64uVEB,64,uniform,5,32,543.75,89.2,196.875
64uVEB,64,uniform,5,64,400,84.71,140.625
64uVEB,64,uniform,5,128,371.875,81.33,117.969
64uVEB,64,uniform,5,256,347.656,81.09,108.984
64uVEB,64,uniform,5,512,321.875,77.6,99.4141
64uVEB,64,uniform,5,1024,270.215,73.59,85.3516
64uVEB,64,uniform,5,2048,236.914,76.71,81.543
64uVEB,64,uniform,5,4096,222.168,76.38,79.7363
64uVEB,64,uniform,5,8192,209.436,75.23,79.0527
64uVEB,64,uniform,5,16384,187.72,82.86,89.4409
64uVEB,64,uniform,5,32768,209.723,92.94,107.175
64uVEB,64,uniform,5,65536,227.144,126.4,173.698
64uVEB,64,uniform,5,131072,256.118,179.08,210.928
64uVEB,64,uniform,5,262144,287.55,233.02,263.013
64uVEB,64,uniform,5,524288,316.885,253.75,278.809
64uVEB,64,uniform,5,1048576,388.434,271.64,351.835
64uVEB,64,uniform,5,2097152,481.324,333.37,410.936
64uVEB,64,uniform,5,4194304,539.928,352.05,443.395
64uVEB,64,uniform,5,8388608,571.048,408.8,495.539
64uVEB,64,uniform,6,32,518.75,78.84,184.375
64uVEB,64,uniform,6,64,409.375,89.92,148.438
64uVEB,64,uniform,6,128,376.562,84.45,128.906
64uVEB,64,uniform,6,256,345.312,79.28,103.906
64uVEB,64,uniform,6,512,294.336,86.73,166.016
64uVEB,64,uniform,6,1024,277.051,71.64,86.4258
64uVEB,64,uniform,6,2048,232.471,75.04,76.2695
64uVEB,64,uniform,6,4096,213.721,75.99,75.4883
64uVEB,64,uniform,6,8192,204.553,74.84,78.2349
64uVEB,64,uniform,6,16384,188.483,81.75,89.7644
64uVEB,64,uniform,6,32768,206.317,93.72,103.207
64uVEB,64,uniform,6,65536,224.864,124.26,184.99
64uVEB,64,uniform,6,131072,255.485,177.22,211.166
64uVEB,64,uniform,6,262144,291.243,233.24,263.564
64uVEB,64,uniform,6,524288,315.623,251.82,279.768
64uVEB,64,uniform,6,1048576,389.947,276.65,354.936
64uVEB,64,uniform,6,2097152,481.568,326.3,410.615
64uVEB,64,uniform,6,4194304,542.151,350.08,444.198
64uVEB,64,uniform,6,8388608,572.026,399.18,496.142
64uVEB,64,uniform,7,32,559.375,89.2,200
64uVEB,64,uniform,7,64,409.375,85.94,154.688
64uVEB,64,uniform,7,128,422.656,83.47,119.531
64uVEB,64,uniform,7,256,336.328,81.02,108.594
64uVEB,64,uniform,7,512,313.086,80.65,105.078
64uVEB,64,uniform,7,1024,280.371,76.02,91.6992
64uVEB,64,uniform,7,2048,255.42,77.14,81.1523
64uVEB,64,uniform,7,4096,225.073,79.19,80.1758
64uVEB,64,uniform,7,8192,224.329,80.72,83.8745
64uVEB,64,uniform,7,16384,192.7,82.94,90.4968
64uVEB,64,uniform,7,32768,201.648,92.93,143.887
64uVEB,64,uniform,7,65536,233.09,136.92,184.97
64uVEB,64,uniform,7,131072,255.11,178.61,213.007
64uVEB,64,uniform,7,262144,292.464,234.23,261.34
64uVEB,64,uniform,7,524288,319.068,243.18,298.355
64uVEB,64,uniform,7,1048576,390.331,271.65,353.963
64uVEB,64,uniform,7,2097152,482.731,319.2,411.658
64uVEB,64,uniform,7,4194304,543.892,363.38,441.693
64uVEB,64,uniform,7,8388608,575.92,399.16,492.558
64uVEB,64,uniform,8,32,559.375,80.37,150
64uVEB,64,uniform,8,64,392.188,87.64,139.062
64uVEB,64,uniform,8,128,359.375,79.86,111.719
64uVEB,64,uniform,8,256,344.531,81.32,105.078
64uVEB,64,uniform,8,512,307.031,77.12,97.2656
64uVEB,64,uniform,8,1024,284.473,75.03,88.0859
64uVEB,64,uniform,8,2048,244.043,75.28,79.6387
64uVEB,64,uniform,8,4096,225.562,77.72,77.0996
64uVEB,64,uniform,8,8192,208.582,75.21,82.3975
64uVEB,64,uniform,8,16384,190.32,82.61,92.5598
64uVEB,64,uniform,8,32768,209.93,87.09,111.499
64uVEB,64,uniform,8,65536,227.69,125.07,180.516
64uVEB,64,uniform,8,131072,254.854,183.29,212.923
64uVEB,64,uniform,8,262144,289.721,230.53,262.353
64uVEB,64,uniform,8,524288,320.435,255.77,283.377
64uVEB,64,uniform,8,1048576,389.334,275.5,357.908
64uVEB,64,uniform,8,2097152,483.52,326.37,416.743
64uVEB,64,uniform,8,4194304,543.761,352.25,442.49
64uVEB,64,uniform,8,8388608,577.779,399.76,492.385
64uVEB,64,uniform,9,32,496.875,84.76,200
64uVEB,64,uniform,9,64,410.938,85.34,157.812
64uVEB,64,uniform,9,128,360.156,81.93,111.719
64uVEB,64,uniform,9,256,344.531,80.1,108.203
64uVEB,64,uniform,9,512,329.883,75.87,97.0703
64uVEB,64,uniform,9,1024,266.699,74.01,87.5977
64uVEB,64,uniform,9,2048,248.779,74.62,85.2051
64uVEB,64,uniform,9,4096,218.921,81.83,78.3936
64uVEB,64,uniform,9,8192,266.333,77.46,79.6021
64uVEB,64,uniform,9,16384,188.977,82.42,91.0767
64uVEB,64,uniform,9,32768,206.802,133.1,113.272
64uVEB,64,uniform,9,65536,234.351,126.94,170.964
64uVEB,64,uniform,9,131072,252.673,178.75,219.515
64uVEB,64,uniform,9,262144,289.414,230.45,260.83
64uVEB,64,uniform,9,524288,315.602,251.13,301.348
64uVEB,64,uniform,9,1048576,389.285,276.78,360.819
64uVEB,64,uniform,9,2097152,487.01,328.49,411.895
64uVEB,64,uniform,9,4194304,547.507,359.58,440.814
64uVEB,64,uniform,9,8388608,578.059,398.28,494.009
64uVEB,64,cluster,0,32,215.625,7.64,146.875
64uVEB,64,cluster,0,64,104.688,10.9,93.75
64uVEB,64,cluster,0,128,57.8125,7.69,71.0938
64uVEB,64,cluster,0,256,50.7812,26.17,80.4688
64uVEB,64,cluster,0,512,40.2344,7.65,117.578
64uVEB,64,cluster,0,1024,57.2266,33.14,53.6133
64uVEB,64,cluster,0,2048,35.791,32.73,50.9277
64uVEB,64,cluster,0,4096,35.0586,38.09,47.29
64uVEB,64,cluster,0,8192,34.9487,50.15,52.0264
64uVEB,64,cluster,0,16384,36.6516,51.86,50.1587
64uVEB,64,cluster,0,32768,34.9457,53.22,50.1556
64uVEB,64,cluster,0,65536,35.4065,57.54,54.6844
64uVEB,64,cluster,0,131072,36.6409,64.46,48.291
64uVEB,64,cluster,0,262144,39.0614,58.89,48.9143
64uVEB,64,cluster,0,524288,37.6717,77.95,50.0715
64uVEB,64,cluster,0,1048576,37.0952,69.56,47.9829
64uVEB,64,cluster,0,2097152,36.6031,82.5,47.9592
64uVEB,64,cluster,0,4194304,36.3063,94.43,48.3262
64uVEB,64,cluster,0,8388608,35.4271,103.1,47.4491
64uVEB,64,cluster,1,32,212.5,10.68,146.875
64uVEB,64,cluster,1,64,98.4375,14.02,93.75
64uVEB,64,cluster,1,128,61.7188,14.77,74.2188
64uVEB,64,cluster,1,256,51.9531,12.14,60.1562
64uVEB,64,cluster,1,512,76.1719,16.46,58.0078
64uVEB,64,cluster,1,1024,61.6211,25.2,54.9805
64uVEB,64,cluster,1,2048,37.3047,40.08,72.168
64uVEB,64,cluster,1,4096,36.084,45.58,57.0801
64uVEB,64,cluster,1,8192,40.2222,55.61,50.6104
64uVEB,64,cluster,1,16384,37.677,64.95,52.9297
64uVEB,64,cluster,1,32768,39.9597,71.69,50.528
64uVEB,64,cluster,1,65536,36.5433,63.57,57.7988
64uVEB,64,cluster,1,131072,36.8538,59.61,48.9754
64uVEB,64,cluster,1,262144,38.829,59.83,51.7448
64uVEB,64,cluster,1,524288,38.6587,63.62,49.6359
64uVEB,64,cluster,1,1048576,37.9616,76.99,47.9932
64uVEB,64,cluster,1,2097152,35.9157,76.92,47.0726
64uVEB,64,cluster,1,4194304,36.1057,91.4,47.7864
64uVEB,64,cluster,1,8388608,35.6487,107.18,47.1416
64uVEB,64,cluster,2,32,225,29.23,150
64uVEB,64,cluster,2,64,89.0625,57.99,95.3125
64uVEB,64,cluster,2,128,60.9375,33.86,217.188
64uVEB,64,cluster,2,256,97.6562,30.13,130.859
64uVEB,64,cluster,2,512,65.625,28.85,53.7109
64uVEB,64,cluster,2,1024,68.75,37.04,52.5391
64uVEB,64,cluster,2,2048,41.0645,37.27,48.877
64uVEB,64,cluster,2,4096,38.1104,44.92,48.0225
64uVEB,64,cluster,2,8192,53.5522,58.18,48.5962
64uVEB,64,cluster,2,16384,36.9873,63.78,49.1455
64uVEB,64,cluster,2,32768,33.8867,59.77,48.3246
64uVEB,64,cluster,2,65536,33.638,61.89,47.0963
64uVEB,64,cluster,2,131072,39.0068,60.35,48.1407
64uVEB,64,cluster,2,262144,37.5488,62.15,49.6891
64uVEB,64,cluster,2,524288,35.6897,64,48.4377
64uVEB,64,cluster,2,1048576,37.351,68.81,47.4229
64uVEB,64,cluster,2,2097152,36.7768,77.32,47.3568
64uVEB,64,cluster,2,4194304,35.9005,92.18,47.9918
64uVEB,64,cluster,2,8388608,36.2393,111.4,48.0732
64uVEB,64,cluster,3,32,228.125,4.5,153.125
64uVEB,64,cluster,3,64,354.688,8.58,93.75
64uVEB,64,cluster,3,128,201.562,25.42,75
64uVEB,64,cluster,3,256,56.25,35.12,64.0625
64uVEB,64,cluster,3,512,53.125,31.7,57.0312
64uVEB,64,cluster,3,1024,51.3672,30.57,54.0039
64uVEB,64,cluster,3,2048,46.3867,36.29,50.9277
64uVEB,64,cluster,3,4096,48.1445,43.86,51.0254
64uVEB,64,cluster,3,8192,40.5029,77.23,79.7974
64uVEB,64,cluster,3,16384,41.4917,59.86,50.0244
64uVEB,64,cluster,3,32768,37.1246,62.32,49.7192
64uVEB,64,cluster,3,65536,38.6047,61.1,51.6449
64uVEB,64,cluster,3,131072,34.8671,62.91,49.0204
64uVEB,64,cluster,3,262144,35.8337,58.07,48.9223
64uVEB,64,cluster,3,524288,36.1963,60.77,49.3061
64uVEB,64,cluster,3,1048576,36.5313,66.77,47.9145
64uVEB,64,cluster,3,2097152,36.7103,72.96,48.1909
64uVEB,64,cluster,3,4194304,36.4969,109.86,48.1972
64uVEB,64,cluster,3,8388608,35.9151,105.8,47.7316
64uVEB,64,cluster,4,32,209.375,8.09,143.75
64uVEB,64,cluster,4,64,87.5,11.56,90.625
64uVEB,64,cluster,4,128,63.2812,10.57,74.2188
64uVEB,64,cluster,4,256,48.8281,9.63,60.1562
64uVEB,64,cluster,4,512,101.367,13.7,104.297
64uVEB,64,cluster,4,1024,50.1953,32.69,51.9531
64uVEB,64,cluster,4,2048,40.918,35.07,48.5352
64uVEB,64,cluster,4,4096,36.9141,40.69,48.4131
64uVEB,64,cluster,4,8192,34.7656,51.24,55.6763
64uVEB,64,cluster,4,16384,45.52,50.49,47.5952
64uVEB,64,cluster,4,32768,34.8236,54.56,48.9807
64uVEB,64,cluster,4,65536,34.8541,63.72,47.7432
64uVEB,64,cluster,4,131072,36.9545,65.11,48.6992
64uVEB,64,cluster,4,262144,37.8063,62.82,48.241
64uVEB,64,cluster,4,524288,38.0205,65.65,48.1829
64uVEB,64,cluster,4,1048576,37.498,67.79,48.2061
64uVEB,64,cluster,4,2097152,36.53,76.11,47.5719
64uVEB,64,cluster,4,4194304,35.7528,90.17,47.7584
64uVEB,64,cluster,4,8388608,35.9126,105.34,48.2231
64uVEB,64,cluster,5,32,203.125,9.27,143.75
64uVEB,64,cluster,5,64,370.312,12.83,92.1875
64uVEB,64,cluster,5,128,62.5,11.85,75.7812
64uVEB,64,cluster,5,256,108.203,10.84,109.375
64uVEB,64,cluster,5,512,107.812,13.32,55.4688
64uVEB,64,cluster,5,1024,49.9023,26.04,53.6133
64uVEB,64,cluster,5,2048,41.7969,28.67,49.5605
64uVEB,64,cluster,5,4096,49.5361,36.47,48.4863
64uVEB,64,cluster,5,8192,35.6934,57.18,52.2583
64uVEB,64,cluster,5,16384,34.4727,67.45,55.0598
64uVEB,64,cluster,5,32768,54.7455,59.72,47.8302
64uVEB,64,cluster,5,65536,35.3714,56.98,48.3078
64uVEB,64,cluster,5,131072,35.4141,108.1,49.3896
64uVEB,64,cluster,5,262144,37.7003,71.27,47.4079
64uVEB,64,cluster,5,524288,36.5356,61.84,47.2477
64uVEB,64,cluster,5,1048576,36.6538,68.31,48.546
64uVEB,64,cluster,5,2097152,36.4933,76.51,47.9859
64uVEB,64,cluster,5,4194304,36.5416,87.54,48.0298
64uVEB,64,cluster,5,8388608,35.8284,106.5,47.4731
64uVEB,64,cluster,6,32,250,10.71,153.125
64uVEB,64,cluster,6,64,118.75,21.26,139.062
64uVEB,64,cluster,6,128,72.6562,12.8,75.7812
64uVEB,64,cluster,6,256,48.8281,17.21,135.938
64uVEB,64,cluster,6,512,46.4844,26.95,57.6172
64uVEB,64,cluster,6,1024,51.6602,26.14,54.4922
64uVEB,64,cluster,6,2048,42.1875,27.56,51.0742
64uVEB,64,cluster,6,4096,37.9639,46.39,50.9033
64uVEB,64,cluster,6,8192,35.7422,59.91,48.9136
64uVEB,64,cluster,6,16384,36.3037,53.17,48.7122
64uVEB,64,cluster,6,32768,36.615,53.48,50.3662
64uVEB,64,cluster,6,65536,36.0565,61.41,54.8889
64uVEB,64,cluster,6,131072,37.8952,62.47,48.4734
64uVEB,64,cluster,6,262144,38.625,64.12,49.6735
64uVEB,64,cluster,6,524288,36.1526,60.79,49.0408
64uVEB,64,cluster,6,1048576,36.7764,67.98,48.1937
64uVEB,64,cluster,6,2097152,36.3687,72.99,46.7911
64uVEB,64,cluster,6,4194304,35.7218,90.45,47.7921
64uVEB,64,cluster,6,8388608,36.395,109.21,47.7888
64uVEB,64,cluster,7,32,225,19.92,143.75
64uVEB,64,cluster,7,64,87.5,38.73,93.75
64uVEB,64,cluster,7,128,189.062,27.27,69.5312
64uVEB,64,cluster,7,256,50,26.01,58.5938
64uVEB,64,cluster,7,512,65.4297,24.81,53.9062
64uVEB,64,cluster,7,1024,49.6094,21.79,49.8047
64uVEB,64,cluster,7,2048,41.1621,32.96,49.6582
64uVEB,64,cluster,7,4096,36.9141,45.2,48.9746
64uVEB,64,cluster,7,8192,35.6689,58.04,54.8584
64uVEB,64,cluster,7,16384,39.679,59.84,47.9797
64uVEB,64,cluster,7,32768,34.7473,57.59,49.2981
64uVEB,64,cluster,7,65536,38.8611,56.72,48.7747
64uVEB,64,cluster,7,131072,36.5662,64.16,51.7845
64uVEB,64,cluster,7,262144,36.834,59.59,49.5182
64uVEB,64,cluster,7,524288,37.1473,63.95,48.7505
64uVEB,64,cluster,7,1048576,36.6704,120.33,47.8419
