tree,K,distribution,threads,iteration,size,insert,lookup,remove
uVEB32LFG,32,uniform,2,6,8192,54.3579,44.91,86.731
uVEB32LFG,32,uniform,2,6,16384,52.3865,42.39,84.4543
uVEB32LFG,32,uniform,2,6,32768,54.3701,43.5,91.2964
uVEB32LFG,32,uniform,2,6,65536,61.9858,41.91,124.837
uVEB32LFG,32,uniform,2,6,131072,67.0319,45.22,131.879
uVEB32LFG,32,uniform,2,6,262144,71.8536,58.3,153.207
uVEB32LFG,32,uniform,2,6,524288,93.778,86.57,255.859
uVEB32LFG,32,uniform,2,6,1048576,113.106,119.35,315.23
uVEB32LFG,32,uniform,2,6,2097152,152.843,140.45,357.77
uVEB32LFG,32,uniform,2,7,32,1856.25,67.24,187.5
uVEB32LFG,32,uniform,2,7,64,182.812,84.34,143.75
uVEB32LFG,32,uniform,2,7,128,110.938,58.08,111.719
uVEB32LFG,32,uniform,2,7,256,157.031,61.97,102.344
uVEB32LFG,32,uniform,2,7,512,73.8281,54.73,95.5078
uVEB32LFG,32,uniform,2,7,1024,75.8789,52.17,89.4531
uVEB32LFG,32,uniform,2,7,2048,67.3828,51.67,82.7148
uVEB32LFG,32,uniform,2,7,4096,61.6455,52.28,88.8916
uVEB32LFG,32,uniform,2,7,8192,58.0078,44.65,90.7104
uVEB32LFG,32,uniform,2,7,16384,53.7415,46.02,89.1846
uVEB32LFG,32,uniform,2,7,32768,54.4434,41.49,96.8414
uVEB32LFG,32,uniform,2,7,65536,63.7802,48.6,95.3659
uVEB32LFG,32,uniform,2,7,131072,63.3896,52.81,114.631
uVEB32LFG,32,uniform,2,7,262144,72.3835,61.25,171.296
uVEB32LFG,32,uniform,2,7,524288,105.451,89.91,256.243
uVEB32LFG,32,uniform,2,7,1048576,132.001,130.81,288.465
uVEB32LFG,32,uniform,2,7,2097152,143.753,136.11,357.407
uVEB32LFG,32,uniform,2,8,32,2140.62,61.95,168.75
uVEB32LFG,32,uniform,2,8,64,225,87.99,145.312
uVEB32LFG,32,uniform,2,8,128,112.5,58.88,138.281
uVEB32LFG,32,uniform,2,8,256,92.1875,55.91,112.891
uVEB32LFG,32,uniform,2,8,512,89.6484,54.21,115.82
uVEB32LFG,32,uniform,2,8,1024,66.5039,54.08,124.512
uVEB32LFG,32,uniform,2,8,2048,64.0625,50.59,103.76
uVEB32LFG,32,uniform,2,8,4096,59.8145,48.4,105.176
uVEB32LFG,32,uniform,2,8,8192,55.7739,45.94,102.332
uVEB32LFG,32,uniform,2,8,16384,53.3936,43.28,100.385
uVEB32LFG,32,uniform,2,8,32768,53.6407,42.21,119.171
uVEB32LFG,32,uniform,2,8,65536,54.4205,41.56,105.255
uVEB32LFG,32,uniform,2,8,131072,65.39,48.62,134.872
uVEB32LFG,32,uniform,2,8,262144,76.7067,86.67,179.234
uVEB32LFG,32,uniform,2,8,524288,97.3223,91.66,245.052
uVEB32LFG,32,uniform,2,8,1048576,114.281,126.26,281.069
uVEB32LFG,32,uniform,2,8,2097152,152.602,137.73,361.906
uVEB32LFG,32,uniform,2,9,32,1990.62,64.98,156.25
uVEB32LFG,32,uniform,2,9,64,157.812,80.39,129.688
uVEB32LFG,32,uniform,2,9,128,113.281,62.9,132.031
uVEB32LFG,32,uniform,2,9,256,86.3281,55.3,114.062
uVEB32LFG,32,uniform,2,9,512,73.4375,54.28,89.0625
uVEB32LFG,32,uniform,2,9,1024,75.3906,51.92,90.7227
uVEB32LFG,32,uniform,2,9,2048,62.7441,50.43,86.7188
uVEB32LFG,32,uniform,2,9,4096,59.4971,48.28,91.2842
uVEB32LFG,32,uniform,2,9,8192,58.3008,44.33,86.4502
uVEB32LFG,32,uniform,2,9,16384,68.8293,44.8,58.606
uVEB32LFG,32,uniform,2,9,32768,52.6123,42.24,88.9648
uVEB32LFG,32,uniform,2,9,65536,54.3243,41.84,124.733
uVEB32LFG,32,uniform,2,9,131072,58.8623,42.85,152.335
uVEB32LFG,32,uniform,2,9,262144,72.7119,59.17,180.714
uVEB32LFG,32,uniform,2,9,524288,94.3499,87.52,248.569
uVEB32LFG,32,uniform,2,9,1048576,125.547,121.12,297.989
uVEB32LFG,32,uniform,2,9,2097152,143.205,135.42,362.097
uVEB32LFG,32,uniform,3,0,32,4656.25,52.71,209.375
uVEB32LFG,32,uniform,3,0,64,164.062,82.07,178.125
uVEB32LFG,32,uniform,3,0,128,112.5,44.76,142.188
uVEB32LFG,32,uniform,3,0,256,78.125,41.6,132.422
uVEB32LFG,32,uniform,3,0,512,61.7188,39.37,128.32
uVEB32LFG,32,uniform,3,0,1024,62.9883,38.38,121.777
uVEB32LFG,32,uniform,3,0,2048,51.416,37.08,118.457
uVEB32LFG,32,uniform,3,0,4096,50.9521,43.09,126.562
uVEB32LFG,32,uniform,3,0,8192,43.3716,33.45,120.667
uVEB32LFG,32,uniform,3,0,16384,40.686,31.14,119.043
uVEB32LFG,32,uniform,3,0,32768,39.6393,30.24,133.051
uVEB32LFG,32,uniform,3,0,65536,40.1428,29.9,104.703
uVEB32LFG,32,uniform,3,0,131072,47.7196,32.42,144.077
uVEB32LFG,32,uniform,3,0,262144,57.1396,41.35,192.518
uVEB32LFG,32,uniform,3,0,524288,67.3721,59.86,293.137
uVEB32LFG,32,uniform,3,0,1048576,85.0005,85.56,313.5
uVEB32LFG,32,uniform,3,0,2097152,111.678,90.9,398.714
uVEB32LFG,32,uniform,3,1,32,1903.12,48.42,181.25
uVEB32LFG,32,uniform,3,1,64,150,69.77,167.188
uVEB32LFG,32,uniform,3,1,128,91.4062,47.79,129.688
uVEB32LFG,32,uniform,3,1,256,83.2031,43.67,108.594
uVEB32LFG,32,uniform,3,1,512,56.8359,43.3,109.375
uVEB32LFG,32,uniform,3,1,1024,88.0859,41.92,110.059
uVEB32LFG,32,uniform,3,1,2048,53.0762,40.36,109.082
uVEB32LFG,32,uniform,3,1,4096,43.6768,38.11,108.154
uVEB32LFG,32,uniform,3,1,8192,42.1875,42.05,100.366
uVEB32LFG,32,uniform,3,1,16384,40.4358,33.38,106.665
uVEB32LFG,32,uniform,3,1,32768,39.7949,39.17,107.062
uVEB32LFG,32,uniform,3,1,65536,51.7441,34.56,128.468
uVEB32LFG,32,uniform,3,1,131072,46.521,37.11,166.912
uVEB32LFG,32,uniform,3,1,262144,50.3689,43.76,196.761
uVEB32LFG,32,uniform,3,1,524288,66.0419,60.07,296.515
uVEB32LFG,32,uniform,3,1,1048576,90.3461,83.86,353.204
uVEB32LFG,32,uniform,3,1,2097152,105.889,92.72,372.947
uVEB32LFG,32,uniform,3,2,32,2415.62,53.84,206.25
uVEB32LFG,32,uniform,3,2,64,137.5,65.67,132.812
uVEB32LFG,32,uniform,3,2,128,97.6562,49.87,137.5
uVEB32LFG,32,uniform,3,2,256,71.875,45.49,111.719
uVEB32LFG,32,uniform,3,2,512,58.5938,43.39,107.617
uVEB32LFG,32,uniform,3,2,1024,53.8086,41.06,111.133
uVEB32LFG,32,uniform,3,2,2048,50.9766,40,108.398
uVEB32LFG,32,uniform,3,2,4096,43.6279,38.2,107.104
uVEB32LFG,32,uniform,3,2,8192,40.3809,38.8,106.128
uVEB32LFG,32,uniform,3,2,16384,40.1978,33.44,106.842
uVEB32LFG,32,uniform,3,2,32768,39.3311,35.78,112.753
uVEB32LFG,32,uniform,3,2,65536,42.6361,33.25,108.781
uVEB32LFG,32,uniform,3,2,131072,50.3738,39.74,136.125
uVEB32LFG,32,uniform,3,2,262144,50.3113,44.69,184.177
uVEB32LFG,32,uniform,3,2,524288,67.7214,63.4,258.434
uVEB32LFG,32,uniform,3,2,1048576,90.6752,83.71,348.292
uVEB32LFG,32,uniform,3,2,2097152,112.931,95.07,373.714
uVEB32LFG,32,uniform,3,3,32,2400,49.53,196.875
uVEB32LFG,32,uniform,3,3,64,168.75,58.6,171.875
uVEB32LFG,32,uniform,3,3,128,101.562,48.61,135.938
uVEB32LFG,32,uniform,3,3,256,64.8438,45,124.219
uVEB32LFG,32,uniform,3,3,512,81.25,42.6,117.383
uVEB32LFG,32,uniform,3,3,1024,53.2227,47.5,112.109
uVEB32LFG,32,uniform,3,3,2048,47.7051,40.5,107.373
uVEB32LFG,32,uniform,3,3,4096,44.043,38.36,108.716
uVEB32LFG,32,uniform,3,3,8192,41.5649,36.67,103.906
uVEB32LFG,32,uniform,3,3,16384,38.2935,36.82,104.724
uVEB32LFG,32,uniform,3,3,32768,39.1724,30.02,98.3978
uVEB32LFG,32,uniform,3,3,65536,44.8898,37.55,108.635
uVEB32LFG,32,uniform,3,3,131072,42.6453,32.11,175.634
uVEB32LFG,32,uniform,3,3,262144,55.0545,41.7,202.216
uVEB32LFG,32,uniform,3,3,524288,65.4459,62.56,281.717
uVEB32LFG,32,uniform,3,3,1048576,87.3972,82.08,328.858
uVEB32LFG,32,uniform,3,3,2097152,110.217,100.82,376.514
uVEB32LFG,32,uniform,3,4,32,1568.75,52.37,200
uVEB32LFG,32,uniform,3,4,64,165.625,67.77,165.625
uVEB32LFG,32,uniform,3,4,128,102.344,45.26,146.875
uVEB32LFG,32,uniform,3,4,256,69.1406,44.35,130.469
uVEB32LFG,32,uniform,3,4,512,58.9844,38.16,115.82
uVEB32LFG,32,uniform,3,4,1024,62.1094,38.24,122.168
uVEB32LFG,32,uniform,3,4,2048,49.9023,35.63,119.238
uVEB32LFG,32,uniform,3,4,4096,46.4355,33.72,116.943
uVEB32LFG,32,uniform,3,4,8192,41.4307,31.8,123.975
uVEB32LFG,32,uniform,3,4,16384,39.2212,30.69,115.094
uVEB32LFG,32,uniform,3,4,32768,46.3684,40.04,110.114
uVEB32LFG,32,uniform,3,4,65536,39.7354,30.51,104.295
uVEB32LFG,32,uniform,3,4,131072,49.7223,32.59,149.746
uVEB32LFG,32,uniform,3,4,262144,52.7515,44.59,183.918
uVEB32LFG,32,uniform,3,4,524288,69.9455,72.04,258.484
uVEB32LFG,32,uniform,3,4,1048576,91.2137,81.9,345.947
uVEB32LFG,32,uniform,3,4,2097152,104.095,94.94,371.119
uVEB32LFG,32,uniform,3,5,32,2393.75,60.05,206.25
uVEB32LFG,32,uniform,3,5,64,178.125,68.3,176.562
uVEB32LFG,32,uniform,3,5,128,105.469,46.62,133.594
uVEB32LFG,32,uniform,3,5,256,69.1406,40.87,142.969
uVEB32LFG,32,uniform,3,5,512,71.2891,39.31,121.484
uVEB32LFG,32,uniform,3,5,1024,62.8906,37.96,116.797
uVEB32LFG,32,uniform,3,5,2048,50.0488,35.61,129.59
uVEB32LFG,32,uniform,3,5,4096,46.46,34.05,118.188
uVEB32LFG,32,uniform,3,5,8192,42.1143,31.94,118.408
uVEB32LFG,32,uniform,3,5,16384,39.2883,30.33,117.23
uVEB32LFG,32,uniform,3,5,32768,38.3057,29.07,110.849
uVEB32LFG,32,uniform,3,5,65536,41.5176,33.5,108.82
uVEB32LFG,32,uniform,3,5,131072,49.9382,49.59,148.887
uVEB32LFG,32,uniform,3,5,262144,56.4423,49.94,204.098
uVEB32LFG,32,uniform,3,5,524288,71.0651,63.12,263.182
uVEB32LFG,32,uniform,3,5,1048576,85.8644,84.79,316.838
uVEB32LFG,32,uniform,3,5,2097152,119.646,96.94,373.43
uVEB32LFG,32,uniform,3,6,32,2381.25,53.5,190.625
uVEB32LFG,32,uniform,3,6,64,165.625,68.47,165.625
uVEB32LFG,32,uniform,3,6,128,97.6562,43.07,158.594
uVEB32LFG,32,uniform,3,6,256,75,40.44,123.438
uVEB32LFG,32,uniform,3,6,512,60.1562,38.79,132.812
uVEB32LFG,32,uniform,3,6,1024,73.6328,37.19,121.68
uVEB32LFG,32,uniform,3,6,2048,50.3906,35.33,118.604
uVEB32LFG,32,uniform,3,6,4096,46.6553,34.09,120.044
uVEB32LFG,32,uniform,3,6,8192,41.8823,31.98,120.618
uVEB32LFG,32,uniform,3,6,16384,39.6301,30.37,100.793
uVEB32LFG,32,uniform,3,6,32768,48.0438,34.06,107.571
uVEB32LFG,32,uniform,3,6,65536,45.0562,31.87,151.692
uVEB32LFG,32,uniform,3,6,131072,46.1449,32.17,145.084
uVEB32LFG,32,uniform,3,6,262144,47.5887,39.27,193.958
uVEB32LFG,32,uniform,3,6,524288,67.6775,66.59,294.605
uVEB32LFG,32,uniform,3,6,1048576,88.0399,83.15,342.909
uVEB32LFG,32,uniform,3,6,2097152,116.866,97.31,370.033
uVEB32LFG,32,uniform,3,7,32,2356.25,49.33,193.75
uVEB32LFG,32,uniform,3,7,64,145.312,42.58,198.438
uVEB32LFG,32,uniform,3,7,128,97.6562,41.94,123.438
uVEB32LFG,32,uniform,3,7,256,68.75,40.23,129.297
uVEB32LFG,32,uniform,3,7,512,60.5469,39.57,118.75
uVEB32LFG,32,uniform,3,7,1024,60.4492,41.32,117.676
uVEB32LFG,32,uniform,3,7,2048,54.541,36.15,111.426
uVEB32LFG,32,uniform,3,7,4096,46.582,34.2,112.207
uVEB32LFG,32,uniform,3,7,8192,42.2119,32.25,110.461
uVEB32LFG,32,uniform,3,7,16384,55.1941,45.54,98.2544
uVEB32LFG,32,uniform,3,7,32768,42.4713,34.09,113.242
uVEB32LFG,32,uniform,3,7,65536,43.631,31.58,135.001
uVEB32LFG,32,uniform,3,7,131072,45.5482,34.06,149.006
uVEB32LFG,32,uniform,3,7,262144,50.5573,39.6,205.491
uVEB32LFG,32,uniform,3,7,524288,73.036,62.21,270.881
uVEB32LFG,32,uniform,3,7,1048576,86.2227,84.89,326.816
uVEB32LFG,32,uniform,3,7,2097152,104.716,94.77,374.152
uVEB32LFG,32,uniform,3,8,32,2512.5,53.05,193.75
uVEB32LFG,32,uniform,3,8,64,156.25,70.36,193.75
uVEB32LFG,32,uniform,3,8,128,112.5,43.67,150
uVEB32LFG,32,uniform,3,8,256,71.0938,40.61,135.938
uVEB32LFG,32,uniform,3,8,512,59.375,39.9,124.805
uVEB32LFG,32,uniform,3,8,1024,54.1016,37.26,123.047
uVEB32LFG,32,uniform,3,8,2048,55.2246,36.43,119.043
uVEB32LFG,32,uniform,3,8,4096,46.4355,33.91,121.094
uVEB32LFG,32,uniform,3,8,8192,42.5049,32.55,123.206
uVEB32LFG,32,uniform,3,8,16384,39.9353,30.19,120.398
uVEB32LFG,32,uniform,3,8,32768,38.5803,29.13,119.116
uVEB32LFG,32,uniform,3,8,65536,41.6809,30.17,107.28
uVEB32LFG,32,uniform,3,8,131072,45.6276,34.06,146.231
uVEB32LFG,32,uniform,3,8,262144,52.7481,41.19,194.944
uVEB32LFG,32,uniform,3,8,524288,65.1791,58.76,254.102
uVEB32LFG,32,uniform,3,8,1048576,86.3598,87.43,336.841
uVEB32LFG,32,uniform,3,8,2097152,109.067,94.1,381.207
uVEB32LFG,32,uniform,3,9,32,2440.62,49.21,206.25
uVEB32LFG,32,uniform,3,9,64,156.25,54.97,185.938
uVEB32LFG,32,uniform,3,9,128,238.281,43.73,135.156
uVEB32LFG,32,uniform,3,9,256,83.5938,40.9,135.156
uVEB32LFG,32,uniform,3,9,512,59.375,39.71,115.82
uVEB32LFG,32,uniform,3,9,1024,55.8594,41.05,119.141
uVEB32LFG,32,uniform,3,9,2048,52.832,43.83,124.512
uVEB32LFG,32,uniform,3,9,4096,47.3389,34.1,122.974
uVEB32LFG,32,uniform,3,9,8192,42.1265,32.05,118.176
uVEB32LFG,32,uniform,3,9,16384,39.624,30.41,116.779
uVEB32LFG,32,uniform,3,9,32768,38.5132,31.84,119.711
uVEB32LFG,32,uniform,3,9,65536,43.0481,43.1,135.597
uVEB32LFG,32,uniform,3,9,131072,50.1129,36.91,144.022
uVEB32LFG,32,uniform,3,9,262144,52.4647,43.14,199.458
uVEB32LFG,32,uniform,3,9,524288,69.8328,58.81,271.184
uVEB32LFG,32,uniform,3,9,1048576,87.0532,83.4,317.243
uVEB32LFG,32,uniform,3,9,2097152,106.434,97.8,386.192
uVEB32LFG,32,uniform,4,0,32,7190.62,45.78,231.25
uVEB32LFG,32,uniform,4,0,64,164.062,53.02,187.5
uVEB32LFG,32,uniform,4,0,128,91.4062,40.65,167.188
uVEB32LFG,32,uniform,4,0,256,66.4062,37.84,156.641
uVEB32LFG,32,uniform,4,0,512,51.7578,36.15,156.641
uVEB32LFG,32,uniform,4,0,1024,54.5898,33.96,147.754
uVEB32LFG,32,uniform,4,0,2048,52.9785,34.85,145.361
uVEB32LFG,32,uniform,4,0,4096,38.3301,30.78,153.271
uVEB32LFG,32,uniform,4,0,8192,35.1807,29.14,107.263
uVEB32LFG,32,uniform,4,0,16384,32.5256,35.57,142.444
uVEB32LFG,32,uniform,4,0,32768,32.8217,27.27,142.181
uVEB32LFG,32,uniform,4,0,65536,34.4818,26.48,156.239
uVEB32LFG,32,uniform,4,0,131072,38.2126,27.89,174.57
uVEB32LFG,32,uniform,4,0,262144,41.5985,31.53,232.256
uVEB32LFG,32,uniform,4,0,524288,53.574,46.01,297.921
uVEB32LFG,32,uniform,4,0,1048576,68.9605,66.16,342.604
uVEB32LFG,32,uniform,4,0,2097152,88.9644,80.51,391.599
uVEB32LFG,32,uniform,4,1,32,2884.38,48.2,231.25
uVEB32LFG,32,uniform,4,1,64,170.312,52.03,456.25
uVEB32LFG,32,uniform,4,1,128,89.0625,45.62,125
uVEB32LFG,32,uniform,4,1,256,61.3281,43.71,160.547
uVEB32LFG,32,uniform,4,1,512,50.7812,35.33,159.57
uVEB32LFG,32,uniform,4,1,1024,872.168,34.58,150.684
uVEB32LFG,32,uniform,4,1,2048,241.846,32.61,149.805
uVEB32LFG,32,uniform,4,1,4096,195.972,27.73,148.486
uVEB32LFG,32,uniform,4,1,8192,35.3027,25.75,143.53
uVEB32LFG,32,uniform,4,1,16384,33.252,24.73,143.018
uVEB32LFG,32,uniform,4,1,32768,32.7179,24.15,144.714
uVEB32LFG,32,uniform,4,1,65536,35.9543,27.35,131.982
uVEB32LFG,32,uniform,4,1,131072,42.2737,29.9,156.113
uVEB32LFG,32,uniform,4,1,262144,47.0596,36.45,230.245
uVEB32LFG,32,uniform,4,1,524288,59.4971,51.53,276.868
uVEB32LFG,32,uniform,4,1,1048576,72.4571,64.34,361.854
uVEB32LFG,32,uniform,4,1,2097152,92.0481,73.55,411.804
uVEB32LFG,32,uniform,4,2,32,2896.88,63.03,212.5
uVEB32LFG,32,uniform,4,2,64,170.312,55.37,159.375
uVEB32LFG,32,uniform,4,2,128,100.781,42.12,150.781
uVEB32LFG,32,uniform,4,2,256,65.625,42.62,128.516
uVEB32LFG,32,uniform,4,2,512,53.7109,36.04,122.07
uVEB32LFG,32,uniform,4,2,1024,52.6367,33.87,119.824
uVEB32LFG,32,uniform,4,2,2048,52.002,32.61,117.188
uVEB32LFG,32,uniform,4,2,4096,48.1201,31.25,116.04
uVEB32LFG,32,uniform,4,2,8192,35.8521,29.13,122.107
uVEB32LFG,32,uniform,4,2,16384,34.7351,28.06,119.885
uVEB32LFG,32,uniform,4,2,32768,34.375,26.56,130.283
uVEB32LFG,32,uniform,4,2,65536,35.434,26.97,165.532
uVEB32LFG,32,uniform,4,2,131072,40.419,28.39,164.033
uVEB32LFG,32,uniform,4,2,262144,40.4682,30.94,228.129
uVEB32LFG,32,uniform,4,2,524288,53.6762,45.27,285.396
uVEB32LFG,32,uniform,4,2,1048576,69.5222,67.77,367.817
uVEB32LFG,32,uniform,4,2,2097152,93.9155,73.11,417.015
uVEB32LFG,32,uniform,4,3,32,2925,48.84,228.125
uVEB32LFG,32,uniform,4,3,64,167.188,75.99,231.25
uVEB32LFG,32,uniform,4,3,128,94.5312,41.61,128.906
uVEB32LFG,32,uniform,4,3,256,67.5781,41.02,140.234
uVEB32LFG,32,uniform,4,3,512,52.9297,35.57,113.477
uVEB32LFG,32,uniform,4,3,1024,49.6094,34.54,113.867
uVEB32LFG,32,uniform,4,3,2048,44.8242,33,117.92
uVEB32LFG,32,uniform,4,3,4096,39.4775,31.31,116.284
uVEB32LFG,32,uniform,4,3,8192,36.2427,29.38,123.718
uVEB32LFG,32,uniform,4,3,16384,33.96,27.77,115.43
uVEB32LFG,32,uniform,4,3,32768,32.9285,30.62,119.791
uVEB32LFG,32,uniform,4,3,65536,38.9145,27.8,125.696
uVEB32LFG,32,uniform,4,3,131072,38.8206,32.75,180.923
uVEB32LFG,32,uniform,4,3,262144,48.0785,33.97,242.402
uVEB32LFG,32,uniform,4,3,524288,55.2128,51.93,329.876
uVEB32LFG,32,uniform,4,3,1048576,73.4384,67.59,365.21
uVEB32LFG,32,uniform,4,3,2097152,87.4406,81.46,410.371
uVEB32LFG,32,uniform,4,4,32,2737.5,49.99,250
uVEB32LFG,32,uniform,4,4,64,165.625,48.78,160.938
uVEB32LFG,32,uniform,4,4,128,103.906,44.09,153.906
uVEB32LFG,32,uniform,4,4,256,71.4844,34.3,167.578
uVEB32LFG,32,uniform,4,4,512,74.6094,33.35,139.648
uVEB32LFG,32,uniform,4,4,1024,54.8828,31.14,146.875
uVEB32LFG,32,uniform,4,4,2048,44.9707,28.87,139.453
uVEB32LFG,32,uniform,4,4,4096,41.3818,28.09,136.206
uVEB32LFG,32,uniform,4,4,8192,36.6333,26.13,141.785
uVEB32LFG,32,uniform,4,4,16384,32.5684,24.81,127.441
uVEB32LFG,32,uniform,4,4,32768,31.1035,23.45,140.71
uVEB32LFG,32,uniform,4,4,65536,39.9536,32.22,132.838
uVEB32LFG,32,uniform,4,4,131072,38.8359,35.33,210.757
uVEB32LFG,32,uniform,4,4,262144,46.4233,33.71,214.83
uVEB32LFG,32,uniform,4,4,524288,51.7826,46.05,303.199
uVEB32LFG,32,uniform,4,4,1048576,67.4933,68.29,343.167
uVEB32LFG,32,uniform,4,4,2097152,86.9476,72.65,403.55
uVEB32LFG,32,uniform,4,5,32,2753.12,50.17,246.875
uVEB32LFG,32,uniform,4,5,64,159.375,77.3,190.625
uVEB32LFG,32,uniform,4,5,128,103.906,40.47,139.844
uVEB32LFG,32,uniform,4,5,256,64.8438,42.3,135.547
uVEB32LFG,32,uniform,4,5,512,75.5859,35.82,135.547
uVEB32LFG,32,uniform,4,5,1024,49.5117,34.29,119.043
uVEB32LFG,32,uniform,4,5,2048,46.4355,32.45,119.678
uVEB32LFG,32,uniform,4,5,4096,40.0879,31.02,115.161
uVEB32LFG,32,uniform,4,5,8192,36.0474,29.27,119.873
uVEB32LFG,32,uniform,4,5,16384,33.6365,27.75,118.39
uVEB32LFG,32,uniform,4,5,32768,33.1085,30.04,118.549
uVEB32LFG,32,uniform,4,5,65536,35.1974,35.25,174.995
uVEB32LFG,32,uniform,4,5,131072,38.5567,29.22,181.588
uVEB32LFG,32,uniform,4,5,262144,43.6886,34.21,220.372
uVEB32LFG,32,uniform,4,5,524288,62.0007,63.67,304.467
uVEB32LFG,32,uniform,4,5,1048576,64.2806,63.65,351.962
uVEB32LFG,32,uniform,4,5,2097152,88.2651,74.47,409.844
uVEB32LFG,32,uniform,4,6,32,2828.12,40.79,215.625
uVEB32LFG,32,uniform,4,6,64,143.75,42.39,192.188
uVEB32LFG,32,uniform,4,6,128,93.75,36.49,147.656
uVEB32LFG,32,uniform,4,6,256,68.75,33.7,145.312
uVEB32LFG,32,uniform,4,6,512,53.3203,33,143.75
uVEB32LFG,32,uniform,4,6,1024,56.25,34.02,140.723
uVEB32LFG,32,uniform,4,6,2048,48.4375,28.97,131.592
uVEB32LFG,32,uniform,4,6,4096,41.4307,27.78,135.791
uVEB32LFG,32,uniform,4,6,8192,36.1328,25.41,138.342
uVEB32LFG,32,uniform,4,6,16384,32.8613,24.4,140.643
uVEB32LFG,32,uniform,4,6,32768,32.7911,26.74,151.685
uVEB32LFG,32,uniform,4,6,65536,34.4696,26.83,142.079
uVEB32LFG,32,uniform,4,6,131072,34.6886,25.33,174.388
uVEB32LFG,32,uniform,4,6,262144,38.1214,31.52,220.483
uVEB32LFG,32,uniform,4,6,524288,56.7581,52.06,304.724
uVEB32LFG,32,uniform,4,6,1048576,65.3106,64.84,357.151
uVEB32LFG,32,uniform,4,6,2097152,87.1373,74.2,409.334
uVEB32LFG,32,uniform,4,7,32,3065.62,46.53,268.75
uVEB32LFG,32,uniform,4,7,64,440.625,49.72,198.438
uVEB32LFG,32,uniform,4,7,128,115.625,42.3,157.031
uVEB32LFG,32,uniform,4,7,256,70.7031,37.7,158.594
uVEB32LFG,32,uniform,4,7,512,49.6094,35.01,195.117
uVEB32LFG,32,uniform,4,7,1024,47.6562,33.5,143.262
uVEB32LFG,32,uniform,4,7,2048,41.6016,32.16,140.43
uVEB32LFG,32,uniform,4,7,4096,39.1846,30.97,144.653
uVEB32LFG,32,uniform,4,7,8192,35.2295,29.06,141.626
uVEB32LFG,32,uniform,4,7,16384,34.1064,27.71,153.711
uVEB32LFG,32,uniform,4,7,32768,38.3148,34.84,115.567
uVEB32LFG,32,uniform,4,7,65536,34.8068,26.63,163.979
uVEB32LFG,32,uniform,4,7,131072,35.775,25.09,168.911
uVEB32LFG,32,uniform,4,7,262144,44.2947,31.56,227.686
uVEB32LFG,32,uniform,4,7,524288,55.9193,46.29,321.412
uVEB32LFG,32,uniform,4,7,1048576,71.2414,66.29,346.155
uVEB32LFG,32,uniform,4,7,2097152,81.4181,75.2,398.577
uVEB32LFG,32,uniform,4,8,32,2815.62,44.07,234.375
uVEB32LFG,32,uniform,4,8,64,165.625,50.83,337.5
uVEB32LFG,32,uniform,4,8,128,225.781,39.17,157.031
uVEB32LFG,32,uniform,4,8,256,71.875,33.82,150.781
uVEB32LFG,32,uniform,4,8,512,78.125,32.02,137.695
uVEB32LFG,32,uniform,4,8,1024,50.8789,30.65,206.934
uVEB32LFG,32,uniform,4,8,2048,43.75,33.56,107.666
uVEB32LFG,32,uniform,4,8,4096,40.4541,34.69,145.728
uVEB32LFG,32,uniform,4,8,8192,35.6567,28.78,143.787
uVEB32LFG,32,uniform,4,8,16384,34.0698,27.47,143.64
uVEB32LFG,32,uniform,4,8,32768,33.3649,26.34,146.017
uVEB32LFG,32,uniform,4,8,65536,40.1794,29.15,127.425
uVEB32LFG,32,uniform,4,8,131072,36.4761,41.18,163.393
uVEB32LFG,32,uniform,4,8,262144,44.6266,43.55,226.794
uVEB32LFG,32,uniform,4,8,524288,61.4412,57.9,307.806
uVEB32LFG,32,uniform,4,8,1048576,69.1268,69.36,355.413
uVEB32LFG,32,uniform,4,8,2097152,88.4998,79.21,402.979
uVEB32LFG,32,uniform,4,9,32,2821.88,47.46,225
uVEB32LFG,32,uniform,4,9,64,168.75,53.44,184.375
uVEB32LFG,32,uniform,4,9,128,245.312,42.41,178.906
uVEB32LFG,32,uniform,4,9,256,62.1094,36.82,157.812
uVEB32LFG,32,uniform,4,9,512,48.8281,34.64,150.977
uVEB32LFG,32,uniform,4,9,1024,54.1016,33.72,145.801
uVEB32LFG,32,uniform,4,9,2048,42.1875,32.02,139.99
uVEB32LFG,32,uniform,4,9,4096,38.7207,34.76,145.532
uVEB32LFG,32,uniform,4,9,8192,36.6455,26.45,135.278
uVEB32LFG,32,uniform,4,9,16384,32.5073,24.21,133.264
uVEB32LFG,32,uniform,4,9,32768,31.4697,23.81,138.977
uVEB32LFG,32,uniform,4,9,65536,31.4072,23.71,157.602
uVEB32LFG,32,uniform,4,9,131072,34.2949,36.81,177.566
uVEB32LFG,32,uniform,4,9,262144,42.503,53.06,207.446
uVEB32LFG,32,uniform,4,9,524288,55.727,50.7,304.576
uVEB32LFG,32,uniform,4,9,1048576,67.6278,63.48,375.864
uVEB32LFG,32,uniform,4,9,2097152,82.9799,72.68,393.871
uVEB32LFG,32,uniform,5,0,32,5965.62,50.84,218.75
uVEB32LFG,32,uniform,5,0,64,156.25,44.88,206.25
uVEB32LFG,32,uniform,5,0,128,94.5312,40.6,184.375
uVEB32LFG,32,uniform,5,0,256,54.6875,33.28,161.719
